,pokemonId,latitude,longitude,appearedLocalTime,_id,cellId_90m,cellId_180m,cellId_370m,cellId_730m,cellId_1460m,cellId_2920m,cellId_5850m,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,appearedYear,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,weatherIcon,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,class
20,23,26.331856,-81.814452,2016-09-08T03:50:41,MTcxOTM5Njg5Nzg4ODYyODMxMTc=,9861504023301980000,9861504023503307000,9861504023771742000,9861504022698000000,9861504035582902000,9861504052762771000,9861504121482248000,night,5,50,dummy_day,8,8,2016,13,True,New_York,America,Clear,26.0,7.04,67,1018.7,clear-night,431,7,11,999,1181,19,41,-249,0.0,False,False,False,True,0.6928340000000001,False,False,False,True,True,True,0.18362799999999999,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
21,75,26.235527,-98.197677,2016-09-08T03:50:40,NDYwNzM3MjkwODMwMzQzNTE5Nw==,9684323728447504000,9684323728514613000,9684323729319920000,9684323728246178000,9684323715361276000,9684323663821668000,9684323869980099000,night,5,50,dummy_day,8,8,2016,13,False,Chicago,America,Clear,28.0,11.26,142,1016.69,clear-night,436,7,16,939,1187,19,47,-188,849.4422599999999,True,True,True,False,0.7898310000000001,False,False,False,True,True,True,0.92979,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75
22,35,20.524085,-97.458547,2016-09-08T03:50:29,MTA4Mzk5NDIyMDUxOTUzNzI3Nw==,9645138739143377000,9645138739344703000,9645138739076268000,9645138740150010000,9645138735855043000,9645138718675173000,9645138924833604000,night,5,50,dummy_day,8,8,2016,14,False,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,2431.2341,True,True,True,False,0.173178,False,True,True,True,True,True,0.124377,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
23,29,32.823098,-116.90111,2016-09-08T03:50:15,NTc2Mzg5MTY3MTQ4NjQ1Njc0OQ==,9284549760465764000,9284549760667090000,9284549760398655000,9284549761472397000,9284549774357300000,9284549757177430000,9284549688457953000,night,5,50,dummy_day,8,8,2016,7,False,Los_Angeles,America,Clear,18.7,4.73,221,1018.09,clear-night,387,6,27,863,1145,19,5,-105,1177.243,True,True,True,False,0.31584,False,False,True,True,True,True,0.247092,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29
24,16,20.524929999999998,-97.460406,2016-09-08T03:49:53,MzUyMjIwNTA5NzAwMzczMzE0OQ==,9645139110255395000,9645139110322504000,9645139110590940000,9645139109517197000,9645139113812165000,9645139130992034000,9645138924833604000,night,5,49,dummy_day,8,8,2016,14,False,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,2431.2341,True,True,True,False,0.147312,False,True,True,True,True,True,0.054402,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
25,58,26.235537,-98.197506,2016-09-08T03:49:49,OTAzMzE3NTMzNjIwMDM2NDU=,9684323728447504000,9684323728514613000,9684323729319920000,9684323728246178000,9684323715361276000,9684323663821668000,9684323869980099000,night,5,49,dummy_day,8,8,2016,13,False,Chicago,America,Clear,28.0,11.26,142,1016.69,clear-night,436,7,16,939,1187,19,47,-188,849.4422599999999,True,True,True,False,0.7867310000000001,False,False,False,True,True,True,0.9261729999999999,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58
26,48,47.666999,-122.31261699999999,2016-09-08T03:49:48,NTk5MDI4NzAyNjUzMDUwNzA4NQ==,6093392714823368700,6093392714756259800,6093392714487824400,6093392711266598900,6093392715561566200,6093392767101173800,6093392560942743600,night,5,49,dummy_day,8,8,2016,1,True,Los_Angeles,America,PartlyCloudy,15.6,5.84,160,1020.52,partly-cloudy-night,398,6,38,858,1179,19,39,-77,4842.1626,True,True,True,False,0.122796,False,True,True,True,True,True,0.022059,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48
27,46,32.824114,-116.90166200000002,2016-09-08T03:49:39,Nzc0MTQ2NjQxMzI2NTIxNTU5Nw==,9284549759526240000,9284549759593350000,9284549760398655000,9284549761472397000,9284549774357300000,9284549757177430000,9284549688457953000,night,5,49,dummy_day,8,8,2016,7,False,Los_Angeles,America,Clear,18.7,4.73,221,1018.09,clear-night,387,6,27,863,1145,19,5,-105,1177.243,True,True,True,False,0.325362,False,False,True,True,True,True,0.197908,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46
28,41,49.335511,17.996289,2016-09-08T03:49:28,MTgyOTU2MTU1ODE5MTM5OTEyMTM=,5121581526848372700,5121581526915481600,5121581526110175200,5121581525036433400,5121581529331400700,5121581580871008300,5121581512151531500,night,5,49,dummy_day,8,8,2016,5,False,Prague,Europe,MostlyCloudy,13.0,1.59,160,1020.06,partly-cloudy-night,375,6,15,-26,1158,19,18,809,222.05302000000003,False,False,True,False,0.099223,True,True,True,True,True,True,0.058188,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
29,19,20.525767000000002,-97.46032199999999,2016-09-08T03:49:02,NTM0OTc4ODc5MTU5NTQ3MzAzNw==,9645139108644782000,9645139108711890000,9645139108443455000,9645139109517197000,9645139113812165000,9645139130992034000,9645138924833604000,night,5,49,dummy_day,8,8,2016,14,False,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,2431.2341,True,True,True,False,0.09614600000000001,True,True,True,True,True,True,0.111221,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
30,21,42.396695,-71.07145799999999,2016-09-08T03:48:39,MTI4Nzc3MTQ1MTc2NjYxMDczNTc=,9935909581874004000,9935909581672677000,9935909581941113000,9935909580867370000,9935909567982470000,9935909516442862000,9935909722601292000,night,5,48,dummy_day,8,8,2016,13,True,New_York,America,Overcast,20.2,5.71,22,1015.06,cloudy,377,6,17,1051,1149,19,9,-279,5597.982,True,True,True,False,0.9037430000000001,False,False,False,True,True,True,0.316443,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
31,60,-31.954024,115.853054,2016-09-08T03:48:15,OTI3OTExMDk1NDY2Mjc5NzUwMQ==,3040698121815326700,3040698121614000100,3040698121345564700,3040698122419306500,3040698118124339200,3040698100944470000,3040698032224993300,night,5,48,dummy_day,8,8,2016,13,False,Perth,Australia,PartlyCloudy,16.5,6.39,218,1024.44,partly-cloudy-day,385,6,25,330,1085,18,5,370,2102.9775,True,True,True,False,0.32556,False,False,True,True,True,True,0.024631999999999998,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
